ihs_pos	ihs_std_score	ihs_abs_score	relate_pos	relate_score	distance	n_relate_nearby
107788453	-4.90512	4.90512	107794565	6.56681	6112	8
109879574	3.58121	3.58121	109925510	5.22105	45936	2
109880199	-3.59686	3.59686	109925510	5.22105	45311	2
114874514	4.07962	4.07962	114860984	5.5747	13530	1
114874532	4.03304	4.03304	114860984	5.5747	13548	1
114874614	-4.10075	4.10075	114860984	5.5747	13630	1
114875680	-3.94655	3.94655	114860984	5.5747	14696	1
114875852	3.88926	3.88926	114860984	5.5747	14868	1
114875856	3.58944	3.58944	114860984	5.5747	14872	1
114876072	-3.83664	3.83664	114860984	5.5747	15088	1
114876861	3.63768	3.63768	114860984	5.5747	15877	1
114877765	-3.50781	3.50781	114860984	5.5747	16781	1
114878807	-3.50781	3.50781	114860984	5.5747	17823	1
115391157	3.72933	3.72933	115359007	7.19721	32150	4
115391192	-4.48809	4.48809	115359007	7.19721	32185	4
116384225	-5.716	5.716	116420052	8.93388	35827	7
119293215	3.5874	3.5874	119299701	5.79425	6486	6
119293215	3.64402	3.64402	119299701	5.79425	6486	6
119296856	-3.76116	3.76116	119299701	5.79425	2845	6
119297238	-3.76116	3.76116	119299701	5.79425	2463	6
119299701	3.6607	3.6607	119299701	5.79425	0	6
119299713	3.72824	3.72824	119299701	5.79425	12	6
119301240	-4.87645	4.87645	119299701	5.79425	1539	6
122403303	4.25084	4.25084	122380168	5.86588	23135	1
125200652	-4.02638	4.02638	125227299	5.98243	26647	2
125201706	-4.34421	4.34421	125227299	5.98243	25593	2
130850872	-3.80506	3.80506	130805378	6.32977	45494	3
136090572	4.2194	4.2194	136058049	6.58704	32523	4
136090574	4.2194	4.2194	136058049	6.58704	32525	4
136093253	-4.12985	4.12985	136058049	6.58704	35204	4
136095472	-3.99657	3.99657	136058049	6.58704	37423	3
136096342	4.61432	4.61432	136058049	6.58704	38293	3
136099060	4.68915	4.68915	136058049	6.58704	41011	3
136099494	-4.77326	4.77326	136058049	6.58704	41445	3
136100442	3.50057	3.50057	136058049	6.58704	42393	3
137275397	3.74181	3.74181	137288055	5.43054	12658	5
140294292	-6.42606	6.42606	140266408	8.69266	27884	12
140310653	-5.87536	5.87536	140266408	8.69266	44245	12
140311404	-5.5335	5.5335	140266408	8.69266	44996	12
140423682	4.05546	4.05546	140460575	6.9374	36893	20
142890603	-5.19168	5.19168	142907688	6.45781	17085	1
142892590	-6.85227	6.85227	142907688	6.45781	15098	1
142894398	-5.55947	5.55947	142907688	6.45781	13290	1
142894433	-6.61033	6.61033	142907688	6.45781	13255	1
142919346	4.54033	4.54033	142907688	6.45781	11658	1
142920898	4.57381	4.57381	142907688	6.45781	13210	1
144648033	-3.54059	3.54059	144611026	5.05601	37007	2
144655370	3.82381	3.82381	144611026	5.05601	44344	2
146330199	-5.2328	5.2328	146369589	5.78369	39390	2
146333378	4.40585	4.40585	146369589	5.78369	36211	2
146337256	-3.79791	3.79791	146369589	5.78369	32333	2
146340883	-5.10449	5.10449	146369589	5.78369	28706	2
147601948	7.48335	7.48335	147648944	8.01792	46996	10
147602836	3.84451	3.84451	147648944	8.01792	46108	10
147661861	-4.3933	4.3933	147648944	8.01792	12917	19
150402708	-4.04665	4.04665	150366298	7.90377	36410	1
153462545	3.53096	3.53096	153455385	5.61621	7160	3
153462697	3.53096	3.53096	153455385	5.61621	7312	3
153463824	3.51945	3.51945	153455385	5.61621	8439	3
153463904	-3.59407	3.59407	153455385	5.61621	8519	3
153464228	-3.59407	3.59407	153455385	5.61621	8843	3
153471768	3.57718	3.57718	153455385	5.61621	16383	3
