ihs_pos	ihs_std_score	ihs_abs_score	relate_pos	relate_score	distance	n_relate_nearby
146479150	4.36132	4.36132	146458610	5.21292	20540	1
146479200	-4.34074	4.34074	146458610	5.21292	20590	1
146479241	4.36132	4.36132	146458610	5.21292	20631	1
146479368	-4.27387	4.27387	146458610	5.21292	20758	1
146479528	-4.34074	4.34074	146458610	5.21292	20918	1
146479673	4.35137	4.35137	146458610	5.21292	21063	1
146479882	4.35137	4.35137	146458610	5.21292	21272	1
146479951	-4.29995	4.29995	146458610	5.21292	21341	1
146480030	4.35767	4.35767	146458610	5.21292	21420	1
146480261	4.32214	4.32214	146458610	5.21292	21651	1
146480305	4.34835	4.34835	146458610	5.21292	21695	1
146480326	-4.32652	4.32652	146458610	5.21292	21716	1
146480348	4.34835	4.34835	146458610	5.21292	21738	1
146480368	4.34835	4.34835	146458610	5.21292	21758	1
146480571	-4.32652	4.32652	146458610	5.21292	21961	1
146480756	4.34835	4.34835	146458610	5.21292	22146	1
146480790	-4.32652	4.32652	146458610	5.21292	22180	1
146481293	-4.36234	4.36234	146458610	5.21292	22683	1
146481294	-4.36234	4.36234	146458610	5.21292	22684	1
146481320	4.38103	4.38103	146458610	5.21292	22710	1
146481563	-4.32718	4.32718	146458610	5.21292	22953	1
146481807	-4.33452	4.33452	146458610	5.21292	23197	1
146482008	-4.37062	4.37062	146458610	5.21292	23398	1
146482013	-4.37062	4.37062	146458610	5.21292	23403	1
146482115	-4.37062	4.37062	146458610	5.21292	23505	1
146482121	-4.37062	4.37062	146458610	5.21292	23511	1
146482244	-4.33452	4.33452	146458610	5.21292	23634	1
146482375	4.35565	4.35565	146458610	5.21292	23765	1
146482435	4.34841	4.34841	146458610	5.21292	23825	1
146482658	-4.3266	4.3266	146458610	5.21292	24048	1
146482871	-4.3266	4.3266	146458610	5.21292	24261	1
146482874	-4.3266	4.3266	146458610	5.21292	24264	1
146483130	4.38274	4.38274	146458610	5.21292	24520	1
146483195	-4.3266	4.3266	146458610	5.21292	24585	1
146483327	-4.3172	4.3172	146458610	5.21292	24717	1
146483499	4.47894	4.47894	146458610	5.21292	24889	1
146483844	-4.46964	4.46964	146458610	5.21292	25234	1
146483933	4.47894	4.47894	146458610	5.21292	25323	1
146484068	4.4445	4.4445	146458610	5.21292	25458	1
146484074	4.4445	4.4445	146458610	5.21292	25464	1
146484120	4.4445	4.4445	146458610	5.21292	25510	1
146484134	-4.4319	4.4319	146458610	5.21292	25524	1
146484234	-4.47082	4.47082	146458610	5.21292	25624	1
146484357	4.47816	4.47816	146458610	5.21292	25747	1
146484527	-4.43104	4.43104	146458610	5.21292	25917	1
146484633	-4.43104	4.43104	146458610	5.21292	26023	1
146484982	-4.43083	4.43083	146458610	5.21292	26372	1
146485075	4.41917	4.41917	146458610	5.21292	26465	1
146485293	4.45364	4.45364	146458610	5.21292	26683	1
146485370	4.41996	4.41996	146458610	5.21292	26760	1
146485725	-4.42399	4.42399	146458610	5.21292	27115	1
146485821	4.4028	4.4028	146458610	5.21292	27211	1
146485869	-4.3862	4.3862	146458610	5.21292	27259	1
146486029	4.43728	4.43728	146458610	5.21292	27419	1
146486145	-4.39362	4.39362	146458610	5.21292	27535	1
146486572	4.40904	4.40904	146458610	5.21292	27962	1
146486808	-4.42748	4.42748	146458610	5.21292	28198	1
146486847	4.44047	4.44047	146458610	5.21292	28237	1
146486999	-4.42748	4.42748	146458610	5.21292	28389	1
146487380	4.44047	4.44047	146458610	5.21292	28770	1
146487956	-4.67939	4.67939	146458610	5.21292	29346	1
146488060	5.14139	5.14139	146458610	5.21292	29450	1
146488175	-4.67939	4.67939	146458610	5.21292	29565	1
146488278	-4.47062	4.47062	146458610	5.21292	29668	1
146488501	4.47928	4.47928	146458610	5.21292	29891	1
146488606	-4.67449	4.67449	146458610	5.21292	29996	1
146488724	-4.46591	4.46591	146458610	5.21292	30114	1
146488900	4.47313	4.47313	146458610	5.21292	30290	1
146488949	4.47192	4.47192	146458610	5.21292	30339	1
146489175	-4.37186	4.37186	146458610	5.21292	30565	1
146489384	4.37339	4.37339	146458610	5.21292	30774	1
