ihs_pos	ihs_std_score	ihs_abs_score	relate_pos	relate_score	distance	n_relate_nearby
73267273	4.86202	4.86202	73269591	5.35966	2318	3
73267850	-4.76781	4.76781	73269591	5.35966	1741	3
73267941	-4.70716	4.70716	73269591	5.35966	1650	3
73267984	-4.87839	4.87839	73269591	5.35966	1607	3
73267985	-4.87839	4.87839	73269591	5.35966	1606	3
73268747	-4.75786	4.75786	73269591	5.35966	844	3
73270072	-4.8079	4.8079	73269591	5.35966	481	3
73270412	-4.74039	4.74039	73269591	5.35966	821	3
73270548	-4.86905	4.86905	73269591	5.35966	957	3
73270564	-4.78995	4.78995	73269591	5.35966	973	3
73270840	-4.78995	4.78995	73269591	5.35966	1249	3
73271693	-4.78995	4.78995	73269591	5.35966	2102	3
73272512	-4.65646	4.65646	73269591	5.35966	2921	3
73272512	-4.68155	4.68155	73269591	5.35966	2921	3
73272512	4.57331	4.57331	73269591	5.35966	2921	3
73272895	-3.75195	3.75195	73269591	5.35966	3304	3
73272967	-3.65989	3.65989	73269591	5.35966	3376	3
73274627	-3.78429	3.78429	73269591	5.35966	5036	3
73275000	-3.76627	3.76627	73269591	5.35966	5409	3
73275279	-3.76447	3.76447	73269591	5.35966	5688	3
73275370	-3.76447	3.76447	73269591	5.35966	5779	3
73276285	-3.63565	3.63565	73269591	5.35966	6694	3
73277080	-3.67037	3.67037	73269591	5.35966	7489	3
73277491	-3.67037	3.67037	73269591	5.35966	7900	3
73277653	-3.64052	3.64052	73269591	5.35966	8062	3
73278425	-3.57029	3.57029	73269591	5.35966	8834	3
73278800	-3.48597	3.48597	73269591	5.35966	9209	3
73292278	-3.62343	3.62343	73269591	5.35966	22687	3
73302521	3.52905	3.52905	73269591	5.35966	32930	3
73334294	3.55929	3.55929	73295093	5.35966	39201	1
81139710	-3.72017	3.72017	81173241	5.9994	33531	3
91435075	3.51485	3.51485	91414454	6.47478	20621	1
91438459	-3.79824	3.79824	91414454	6.47478	24005	1
95379027	-4.49488	4.49488	95419969	7.24819	40942	8
95379204	-4.43596	4.43596	95419969	7.24819	40765	8
95384465	-4.70335	4.70335	95419969	7.24819	35504	7
95388580	4.36858	4.36858	95419969	7.24819	31389	7
95389593	-4.53253	4.53253	95419969	7.24819	30376	7
95390766	-4.49791	4.49791	95419969	7.24819	29203	7
95391735	-3.55551	3.55551	95419969	7.24819	28234	7
95460497	-3.88419	3.88419	95477428	8.28734	16931	16
95460990	3.62312	3.62312	95477428	8.28734	16438	16
95461493	3.59576	3.59576	95477428	8.28734	15935	16
95462947	-4.03406	4.03406	95477428	8.28734	14481	17
95466837	3.56224	3.56224	95477428	8.28734	10591	19
95475880	3.63493	3.63493	95477428	8.28734	1548	20
96049547	-4.04577	4.04577	96070429	5.1304	20882	1
96051674	4.36732	4.36732	96070429	5.1304	18755	1
96052219	3.52066	3.52066	96070429	5.1304	18210	1
96242286	-3.51739	3.51739	96264122	5.29363	21836	1
96260067	-4.65718	4.65718	96264122	5.29363	4055	1
96261612	-4.91371	4.91371	96264122	5.29363	2510	1
96262209	4.97853	4.97853	96264122	5.29363	1913	1
96262634	-4.42836	4.42836	96264122	5.29363	1488	1
96262873	-4.42836	4.42836	96264122	5.29363	1249	1
96265603	4.62704	4.62704	96264122	5.29363	1481	1
96265609	-4.76213	4.76213	96264122	5.29363	1487	1
96265609	-5.20262	5.20262	96264122	5.29363	1487	1
96265739	-4.80538	4.80538	96264122	5.29363	1617	1
97201131	-3.55008	3.55008	97242347	7.08041	41216	2
97201407	-3.80933	3.80933	97242347	7.08041	40940	2
97203360	4.48532	4.48532	97242347	7.08041	38987	2
97207104	-4.14307	4.14307	97242347	7.08041	35243	2
97207308	-4.41892	4.41892	97242347	7.08041	35039	2
97214474	-3.56171	3.56171	97242347	7.08041	27873	2
97218093	-3.90659	3.90659	97242347	7.08041	24254	2
97222172	-3.51578	3.51578	97242347	7.08041	20175	2
99263013	4.19854	4.19854	99286073	6.97847	23060	8
99363824	-4.73855	4.73855	99348656	6.48007	15168	2
99363867	-5.14694	5.14694	99348656	6.48007	15211	2
99364937	-5.14795	5.14795	99348656	6.48007	16281	2
99367018	-4.80306	4.80306	99348656	6.48007	18362	2
99367019	-4.80306	4.80306	99348656	6.48007	18363	2
99367020	-4.80306	4.80306	99348656	6.48007	18364	2
99379854	-3.47251	3.47251	99348656	6.48007	31198	2
107785048	-3.52161	3.52161	107783753	5.60769	1295	5
107785976	-3.52161	3.52161	107783753	5.60769	2223	5
107789174	-4.01769	4.01769	107783753	5.60769	5421	5
110061412	-6.25361	6.25361	110107134	5.0673	45722	1
110069545	-4.42317	4.42317	110107134	5.0673	37589	1
110071151	4.61656	4.61656	110107134	5.0673	35983	1
115556973	7.68587	7.68587	115570291	5.08496	13318	1
115557280	7.68587	7.68587	115570291	5.08496	13011	1
115567926	-3.74199	3.74199	115570291	5.08496	2365	1
115569035	-4.87988	4.87988	115570291	5.08496	1256	1
115569904	-3.67768	3.67768	115570291	5.08496	387	1
115570291	4.05166	4.05166	115570291	5.08496	0	1
115570894	3.87992	3.87992	115570291	5.08496	603	1
115570894	3.76903	3.76903	115570291	5.08496	603	1
115571483	3.80821	3.80821	115570291	5.08496	1192	1
115571579	3.72048	3.72048	115570291	5.08496	1288	1
116384225	-5.25758	5.25758	116409884	7.11303	25659	3
117943050	-3.66261	3.66261	117933720	5.18229	9330	2
117954093	-3.68153	3.68153	117933720	5.18229	20373	2
119293215	-3.70564	3.70564	119263266	5.31953	29949	4
119293215	-3.88401	3.88401	119263266	5.31953	29949	4
119293215	4.18962	4.18962	119263266	5.31953	29949	4
119293215	3.55459	3.55459	119263266	5.31953	29949	4
119293900	-4.12597	4.12597	119263266	5.31953	30634	4
119296856	-4.89444	4.89444	119263266	5.31953	33590	4
119297238	-4.89444	4.89444	119263266	5.31953	33972	4
129819917	-4.93823	4.93823	129804982	6.17168	14935	1
130849202	-4.10686	4.10686	130833664	5.19022	15538	1
136099494	-3.47998	3.47998	136123793	5.81746	24299	3
136100442	5.16772	5.16772	136123793	5.81746	23351	3
136100573	-5.0842	5.0842	136123793	5.81746	23220	3
136100850	-5.1358	5.1358	136123793	5.81746	22943	3
136383813	-4.12339	4.12339	136395995	5.60639	12182	1
136397491	3.60334	3.60334	136395995	5.60639	1496	1
136407338	3.60516	3.60516	136395995	5.60639	11343	1
140299233	4.27697	4.27697	140278965	6.20381	20268	6
140303549	4.14501	4.14501	140278965	6.20381	24584	6
140306797	4.35832	4.35832	140278965	6.20381	27832	6
140418206	-4.8142	4.8142	140422037	7.83223	3831	15
140422037	3.72392	3.72392	140422037	7.83223	0	15
140423650	3.81742	3.81742	140422037	7.83223	1613	15
140423682	4.13964	4.13964	140422037	7.83223	1645	15
144389192	-3.46179	3.46179	144386622	5.08496	2570	2
146333378	3.49899	3.49899	146371566	6.59917	38188	2
146337256	-3.80351	3.80351	146371566	6.59917	34310	2
147602251	-5.16298	5.16298	147637979	8.38231	35728	8
147602400	-5.12065	5.12065	147637979	8.38231	35579	8
147602776	-4.21464	4.21464	147637979	8.38231	35203	8
147602836	4.61214	4.61214	147637979	8.38231	35143	8
147602836	4.24348	4.24348	147637979	8.38231	35143	8
150137637	3.69702	3.69702	150088365	6.47923	49272	19
