ihs_pos	ihs_std_score	ihs_abs_score	relate_pos	relate_score	distance	n_relate_nearby
112098607	-4.01358	4.01358	112058719	7.62144	39888	3
112098610	-4.01358	4.01358	112058719	7.62144	39891	3
112103956	4.42447	4.42447	112058719	7.62144	45237	3
112111603	-4.02925	4.02925	112144064	7.02203	32461	6
112113682	-4.38586	4.38586	112144064	7.02203	30382	7
112114149	-4.38586	4.38586	112144064	7.02203	29915	7
112115037	-4.38616	4.38616	112144064	7.02203	29027	7
112117294	-4.39078	4.39078	112144064	7.02203	26770	7
112117692	-4.42917	4.42917	112144064	7.02203	26372	7
114270956	-4.60914	4.60914	114256482	9.2243	14474	4
114280469	-4.53452	4.53452	114256482	9.2243	23987	4
114880089	6.3111	6.3111	114841306	7.7372	38783	40
114880510	-6.302	6.302	114841306	7.7372	39204	41
114881882	5.43326	5.43326	114841306	7.7372	40576	41
114885405	-6.07198	6.07198	114841306	7.7372	44099	44
114886724	5.49292	5.49292	114841306	7.7372	45418	45
114887786	6.24975	6.24975	114841306	7.7372	46480	44
114889301	-5.80553	5.80553	114841306	7.7372	47995	44
115706291	-4.38662	4.38662	115682738	5.6544	23553	1
117914268	-4.04023	4.04023	117911078	6.77113	3190	20
117991846	4.30476	4.30476	117944670	6.77113	47176	19
122517378	-4.40343	4.40343	122517378	5.60945	0	1
122519897	-4.07489	4.07489	122517378	5.60945	2519	1
128579443	-5.08392	5.08392	128534284	5.6286	45159	1
128582324	5.48567	5.48567	128534284	5.6286	48040	1
132571810	4.45321	4.45321	132524541	6.01971	47269	5
146485488	-4.33867	4.33867	146523563	7.13132	38075	7
146487483	4.42987	4.42987	146523563	7.13132	36080	7
146487631	-4.16306	4.16306	146523563	7.13132	35932	7
146487931	-4.18546	4.18546	146523563	7.13132	35632	7
147602776	-6.51474	6.51474	147637979	7.19512	35203	13
151491745	-4.31398	4.31398	151448768	5.69178	42977	1
151492106	4.47356	4.47356	151448768	5.69178	43338	1
151492114	4.47356	4.47356	151448768	5.69178	43346	1
151496235	4.45572	4.45572	151448768	5.69178	47467	1
