chr	gene_start	gene_end	strand	gene_id	gene_name	gene_type	x_inactivation_status	overlap_type	region_chr	region_start	region_end	region_length	region_n_snps	region_max_std_ihs
1	8796571	8796673	-	ENSG00000222511	Y_RNA	misc_RNA	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	8798475	8799506	+	ENSG00000226545	ENSG00000226545	unprocessed_pseudogene	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	8805860	8807051	-	ENSG00000228423	ENSG00000228423	lncRNA	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	8831007	8831375	+	ENSG00000229716	RPL23AP19	processed_pseudogene	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	8861000	8879190	-	ENSG00000074800	ENO1	protein_coding	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	8866502	8866590	-	ENSG00000274258	MIR6728	miRNA	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	8878835	8879894	+	ENSG00000230679	ENO1-AS1	lncRNA	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	8883427	8883533	-	ENSG00000201725	RNU6-304P	snRNA	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	8893409	8894151	+	ENSG00000238249	HMGN2P17	processed_pseudogene	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	8907393	8907744	-	ENSG00000232208	ENSG00000232208	processed_pseudogene	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	8909742	8909904	+	ENSG00000232663	ENSG00000232663	processed_pseudogene	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	8945867	8975092	+	ENSG00000131686	CA6	protein_coding	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	8970490	8971244	-	ENSG00000290109	ENSG00000290109	lncRNA	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	8979576	8979874	-	ENSG00000265141	RN7SL451P	misc_RNA	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	9002973	9026423	-	ENSG00000197241	SLC2A7	protein_coding	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	9035106	9088478	-	ENSG00000142583	SLC2A5	protein_coding	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	9082696	9082879	+	ENSG00000252404	ENSG00000252404	scaRNA	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	9100305	9129102	-	ENSG00000180758	GPR157	protein_coding	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	9148011	9198906	-	ENSG00000228526	MIR34AHG	lncRNA	not_applicable	overlapping	1	8728463	9195232	466769	10	6.29039
1	9151668	9151777	-	ENSG00000284357	MIR34A	miRNA	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	9162322	9162945	-	ENSG00000289914	ENSG00000289914	lncRNA	not_applicable	contained	1	8728463	9195232	466769	10	6.29039
1	9182004	9196284	+	ENSG00000234546	LNCTAM34A	lncRNA	not_applicable	overlapping	1	8728463	9195232	466769	10	6.29039
1	9234774	9271337	+	ENSG00000049239	H6PD	protein_coding	not_applicable	flanking	1	8728463	9195232	466769	10	6.29039
1	9292894	9369532	+	ENSG00000171621	SPSB1	protein_coding	not_applicable	contained	1	9244919	9462697	217778	3	3.71232
1	9421098	9422862	-	ENSG00000284652	ENSG00000284652	lncRNA	not_applicable	contained	1	9244919	9462697	217778	3	3.71232
1	9425094	9440564	-	ENSG00000284693	LINC02606	lncRNA	not_applicable	contained	1	9244919	9462697	217778	3	3.71232
1	9437669	9437778	-	ENSG00000252956	RNA5SP40	rRNA_pseudogene	not_applicable	contained	1	9244919	9462697	217778	3	3.71232
1	9501092	9503471	-	ENSG00000235263	ENSG00000235263	lncRNA	not_applicable	overlapping	1	9244919	9462697	217778	3	3.71232
1	9728926	9823984	-	ENSG00000171603	CLSTN1	protein_coding	not_applicable	flanking	1	9782908	10282571	499663	41	6.46203
1	9780822	9781240	+	ENSG00000271264	MZT1P1	processed_pseudogene	not_applicable	overlapping	1	9782908	10282571	499663	41	6.46203
1	9826289	9828271	-	ENSG00000280113	ENSG00000280113	TEC	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	9848276	9910336	-	ENSG00000178585	CTNNBIP1	protein_coding	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	9848318	9850154	+	ENSG00000223989	ENSG00000223989	lncRNA	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	9900614	9908034	+	ENSG00000285701	ENSG00000285701	lncRNA	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	9922113	9943407	-	ENSG00000162441	LZIC	protein_coding	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	9942923	9949974	+	ENSG00000228150	ENSG00000228150	lncRNA	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	9943428	9985501	+	ENSG00000173614	NMNAT1	protein_coding	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	9947318	9947636	+	ENSG00000202415	RN7SKP269	misc_RNA	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	9950572	9960787	-	ENSG00000283611	TMEM274P	unitary_pseudogene	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	9967381	9967458	+	ENSG00000265521	MIR5697	miRNA	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	9983141	9984568	+	ENSG00000241326	ENSG00000241326	lncRNA	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	9997206	10016021	+	ENSG00000162444	RBP7	protein_coding	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	10032832	10181239	+	ENSG00000130939	UBE4B	protein_coding	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	10054445	10054781	-	ENSG00000224340	RPL21P21	processed_pseudogene	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	10058671	10059648	+	ENSG00000233623	PGAM1P11	processed_pseudogene	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	10163268	10163374	+	ENSG00000201746	RNU6-828P	snRNA	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	10210570	10381603	+	ENSG00000054523	KIF1B	protein_coding	not_applicable	flanking	1	9782908	10282571	499663	41	6.46203
1	10227718	10227803	+	ENSG00000264881	ENSG00000264881	miRNA	not_applicable	contained	1	9782908	10282571	499663	41	6.46203
1	10298966	10299072	+	ENSG00000199562	RNU6-37P	snRNA	not_applicable	overlapping	1	9782908	10282571	499663	41	6.46203
1	10306465	10306757	+	ENSG00000264501	RN7SL731P	misc_RNA	not_applicable	overlapping	1	9782908	10282571	499663	41	6.46203
1	10381906	10387150	-	ENSG00000284735	ENSG00000284735	lncRNA	not_applicable	contained	1	10356935	10659588	302653	89	7.49404
1	10395416	10397432	+	ENSG00000284642	ENSG00000284642	lncRNA	not_applicable	contained	1	10356935	10659588	302653	89	7.49404
1	10398592	10420511	+	ENSG00000142657	PGD	protein_coding	not_applicable	contained	1	10356935	10659588	302653	89	7.49404
1	10429881	10430677	-	ENSG00000271989	ENSG00000271989	lncRNA	not_applicable	contained	1	10356935	10659588	302653	89	7.49404
1	10430102	10452153	+	ENSG00000251503	CENPS-CORT	protein_coding	not_applicable	contained	1	10356935	10659588	302653	89	7.49404
1	10430433	10442808	+	ENSG00000175279	CENPS	protein_coding	not_applicable	contained	1	10356935	10659588	302653	89	7.49404
1	10450031	10451998	+	ENSG00000241563	CORT	protein_coding	not_applicable	contained	1	10356935	10659588	302653	89	7.49404
1	10456522	10472529	-	ENSG00000160049	DFFA	protein_coding	not_applicable	contained	1	10356935	10659588	302653	89	7.49404
1	10458555	10459338	+	ENSG00000203469	ENSG00000203469	lncRNA	not_applicable	contained	1	10356935	10659588	302653	89	7.49404
